nombre,upc,precio,imagen
Xl 3 Antigripal Caja Con 8 Tabletas,65024001711,$19.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024001711_00.jpg
Shot B Iq De 36 Tabletas,65024001819,$129.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024001819_00.jpg
Lomecan V Crem Cj Genomma Lab Intern 3 P,65024001999,$87.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024001999_02.jpg
Genoprazol Exceso 14 Caps,65024002113,$34.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002113_00.jpg
Lomecan Efecto Aroma 20 G,65024002116,$87.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002116_00.jpg
Sist Gb Shampoo Genomma 1Ml 230Ml,65024002180,$103.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002180_00.jpg
Sist Gb Shampoo Genomma 1Ml 230 Ketocon,65024002181,$103.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002181_00.jpg
Cicatricure Crema Corporal Milk Ultra Hu,65024002299,$65.45,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002299_00.jpg
Tio Nacho Shampoo Anti-Caida Genomma 1Gr,65024002342,$77.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002342_00.jpg
Jockey Club (Men) Terapia Anti Sudoració,65024002467,$75.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002467_00.jpg
Nikzon 40 Tabletas,65024002493,$189.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002493_00.jpg
Lomecan V 3 Ovulos Vaginales Imagen Flor,65024002556,$87.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002556_00.jpg
Lomecan V Shampoo Intimo Externo 200Ml,65024002583,$51.65,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002583_00.jpg
Suerox Mora Azul Con Yerbabuena 500Ml N,65024002591,$17.15,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002591_00.jpg
Sistema Gb Mujer Solucion Alopecia 60Ml,65024002727,$499.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002727_00.jpg
Sistema Gb Mujer Shampoo 1 % 230Ml,65024002728,$117.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002728_00.jpg
Sistema Gb Mujer Shampoo 230Ml,65024002729,$117.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002729_00.jpg
Lakesia Laca Solucion 3Ml,65024002778,$59.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002778_00.jpg
Analgesicos Gargax Sol Bucofaringea 60Ml,65024002833,$49.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002833_00.jpg
Qg5 10 Tabletas,65024002853,$99.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002853_00.jpg
Lomecan Intimo Jabon En Barra 100Grs,65024002858,$23.20,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002858_00.jpg
Ah Micol Ah Susp Genomma 1 Fco Junior,65024002896,$43.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002896_00.jpg
Ah Micol Ah Susp Genomma 1 Fco Infantil,65024002897,$43.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002897_00.jpg
Lomecan Duo 3 Ovulos Y Crema 20 G,65024002916,$119.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002916_00.jpg
Jabon Asepxia Azufre Farma 100 Gr Cja,65024002947,$23.20,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002947_00.jpg
Gelbeck 10 Caps Para Dormir 8 Hrs,65024002964,$49.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002964_00.jpg
Laxante Purifiq Caja Genomma 30 Tab,65024002983,$87.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024002983_00.jpg
Jabon Lomecan V Reafirmante 100 G Intim,65024003034,$23.20,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024003034_4.jpg
Jabon Lomecan V Aclarante 100 Gr En B,65024003035,$23.20,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024003035_4.jpg
Crema Humec Goicoechea Diabettx 400 Ml,65024003053,$86.10,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/6/5/65024003053_01.jpg
Broncolin Jbe 250Ml,71470610010,$68.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470610010_00.jpg
Sukrol Tab 100,71470610090,$124.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470610090_00.jpg
"Jarabe Broncolin 250ml, Jarabe",71470620070,$99.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470620070_00.jpg
Broncolin Cpropoleo 125Ml,71470620080,$61.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470620080_00.jpg
Sukrol Jbe 240Ml,71470630040,$144.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470630040_00.jpg
Broncoliptos Jbe 250Ml,71470640020,$47.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470640020_00.jpg
Broncoliptos 70G C10,71470680080,$22.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470680080_00.jpg
"Paleta Broncolin 10grs, Natural",71470690130,$30.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690130_00.jpg
"Broncolin 40grs, Cereza",71470690150,$19.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690150_00.jpg
"Broncolin Light, Limón",71470690402,$40.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690402_00.jpg
"Broncolin Light, Eucalipto",71470690405,$40.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690405_00.jpg
Pack Caramelo Broncofresch Miel Mentol 6,71470690870,$12.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690870_00.jpg
Pack Caramelo Broncofresch Miel Limon 66,71470690871,$12.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690871_02.jpg
Pack Caramelo Broncofresch Miel Cereza 6,71470690872,$12.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690872_00.jpg
Pack Caramelo Broncofresch Miel Naranja,71470690873,$12.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690873_00.jpg
Lata Broncolin Caramelo Miel-Eucalipto 1,71470690901,$67.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/1/71470690901_00.jpg
Deltamid Ofteno Gts 5Ml,73608505106,$227.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608505106_00.jpg
Acuafil Ofteno Gts 15Ml,73608510424,$141.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608510424_00.jpg
Lav Ofteno 100Ml,73608510503,$81.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608510503_00.jpg
Meticel Ofteno 0.5% Gts 10Ml,73608511404,$200.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608511404_00.jpg
Naphacel Ofteno Gts 15Ml,73608512600,$189.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608512600_00.jpg
Nazil Ofteno Gts 15Ml,73608513206,$47.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608513206_00.jpg
Polixin Ofteno Gts 15Ml,73608517105,$165.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608517105_00.jpg
Optivision Caps 60,73608520774,$358.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608520774_00.jpg
Manzanilla Sophia Gts 15Ml,73608527850,$43.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608527850_00.jpg
Lagricel Ofteno 20 Dosis,73608528000,$314.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608528000_00.jpg
Hyalox Ofteno 0.5Ml Amp 20,73608528009,$233.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608528009_00.jpg
Trazidex Ofteno Susp 5Ml,73608540083,$286.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608540083_00.jpg
Az Ofteno Gts 5Ml,73608540098,$424.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608540098_00.jpg
Gaap Ofteno Gts 3 Nl,73608540234,$530.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608540234_00.jpg
Humylub Oftalmico 15Ml Gotas,73608540566,$345.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608540566_00.jpg
Sophixin Dx Ofteno 31 Mg Sol,73608590472,$362.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608590472_00.jpg
Krytantek Ofteno 2052Mg Gts,73608590537,$633.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/3/73608590537_00.jpg
Hisopo Disney 300 Pzas Hadas,750038301139,$17.45,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750038301139_01.jpg
Hisopo Disney 300 Pzas Ariel,750038301141,$17.45,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750038301141_02.jpg
Hisopo Disney 300 Pzas Spiderman,750038301144,$17.45,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750038301144_00.jpg
Hisopos Disney Planes 200 Pza 50 Gr,750038301179,$11.25,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750038301179_00.jpg
Hisopos Disney Hadas 200 Pza 50 Gr,750038301180,$11.25,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750038301180_00.jpg
Hisopos Mattel Barbie 300 Pza 80 Gr,750038302326,$17.45,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750038302326_00.jpg
Metamucil Naranja Bote 425G,750100110000,$376.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100110000_00.jpg
Pastillas Vick Cereza,750100114756,$19.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100114756_00.jpg
Pastillas Vick Limon,750100114758,$19.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100114758_00.jpg
Pastillas Vick Mentol,750100114759,$19.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100114759_00.jpg
Vick Baby Balm Ung 50G.,750100116879,$69.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100116879_00.jpg
Vick Pyrena Miell Gran5G Sb5,750100116888,$80.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100116888_00.jpg
Pepto Bismoltab Sb 6X4 2,750100125803,$78.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100125803_00.jpg
Peptobismol Cereza Tab Mast 2,750100135337,$78.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100135337_00.jpg
Inhalador Vick Blister 0.5Ml,750100745933,$45.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100745933_00.jpg
Benexol 2502501 Mg Grag 30,750100840942,$209.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840942_00.jpg
Redoxon Efv F 2G Cpr10 5104,750100840950,$99.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840950_00.jpg
"Vitamin Redoxon 10, Limón",750100840951,$87.35,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840951_00.jpg
"Vitamin Redoxon 10, Naranja",750100840952,$87.35,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840952_01.jpg
Saridon Cpr 100 0953,750100840953,$164.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840953_00.jpg
Saridon Cpr20 5145 3,750100840954,$44.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840954_01.jpg
Berocca Calc Mag Comp 10,750100840957,$96.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100840957_01.jpg
Flanax Gel 40Gr,750100842694,$82.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100842694_00.jpg
Cafiaspirina C100 Tab,750100843351,$73.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100843351_01.jpg
Cafiaspirina Forte Tab 24,750100843355,$42.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100843355_01.jpg
Cafiaspirina Tab 40 5,750100843367,$33.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100843367_00.jpg
Alka Seltzer Tab 12 1,750100844303,$23.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100844303_00.jpg
Alka Seltzer Limalimon Tab12,750100844319,$23.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100844319_00.jpg
Vit E Eternal 100 Mg 99 Caps,750100844822,$156.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100844822_00.jpg
Vitamina E Eternal 400 Mg 99 Cap,750100844824,$244.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100844824_00.jpg
Redoxon Plus,750100845378,$100.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100845378_00.jpg
Flanax Caps Flanax 200 Mg 10 Cap,750100846559,$71.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100846559_00.jpg
Cevalin Mast 500Mg Tab20 Fresa,750100846562,$68.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100846562_01.jpg
Cevalin Mast 500Mg Tab20 Nja,750100846563,$68.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100846563_02.jpg
Cevalin 500 Mg Tab 100,750100846565,$150.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100846565_01.jpg
"Vitamin Tabs Cevalin 10pzs, Limón",750100846566,$61.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100846566_00.jpg
"Vitamin Tabs Cevalin 10pzs, Naranja",750100846567,$61.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100846567_00.jpg
Tabcin Noche Caps 12,750100848503,$48.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100848503_00.jpg
Tabcinactive Caps 12,750100848505,$48.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100848505_01.jpg
Tabcin Tab 12 &,750100848531,$26.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100848531_00.jpg
Tabcin 500 Mg Eferv Tab 12,750100848540,$28.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100848540_00.jpg
Tabcin Inf Eferv Tab 12 Cereza,750100848632,$33.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100848632_00.jpg
Merthiolate Atom Bco 60Ml,750100848655,$50.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100848655_00.jpg
Aspirina Ad C40 Tab,750100849196,"
                    $27.00                ",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100849196_00.jpg
Vagitrolv Ov 10,750100849300,$207.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750100849300_00.jpg
